outlet_id,outlet_size,population_density,number_of_skus_sold,average_household_income,region_outstation,region_upcountry,region_western,number_of_skus_sold_range_0-25,number_of_skus_sold_range_25-50,number_of_skus_sold_range_50+
outlet_code_1429,316,2536,37,132853,0,0,1,0,1,0
outlet_code_1430,242,1426,26,95854,0,0,1,0,1,0
outlet_code_1431,1083,1966,33,113309,0,0,1,0,1,0
outlet_code_1432,1376,2553,44,142629,0,0,1,0,1,0
outlet_code_1433,3121,356,16,78014,1,0,0,1,0,0
outlet_code_1434,2992,350,15,74792,1,0,0,1,0,0
outlet_code_1435,3378,369,17,84451,1,0,0,1,0,0
outlet_code_1436,2922,346,15,73057,1,0,0,1,0,0
outlet_code_1437,2129,306,11,53226,1,0,0,1,0,0
outlet_code_1438,256,114,13,63892,1,0,0,1,0,0
outlet_code_1439,316,129,16,79027,1,0,0,1,0,0
outlet_code_1440,1232,264,15,76576,1,0,0,1,0,0
outlet_code_1441,1432,288,17,86616,1,0,0,1,0,0
outlet_code_1442,814,214,11,55678,1,0,0,1,0,0
outlet_code_1443,1355,279,17,82743,1,0,0,1,0,0
outlet_code_1444,1177,257,15,73831,1,0,0,1,0,0
outlet_code_1445,1451,290,18,87570,1,0,0,1,0,0
outlet_code_1446,1185,258,15,74258,1,0,0,1,0,0
outlet_code_1447,1350,278,17,82502,1,0,0,1,0,0
outlet_code_1448,926,227,12,61324,1,0,0,1,0,0
outlet_code_1449,1587,306,19,94372,1,0,0,1,0,0
outlet_code_1450,3311,581,26,49658,0,1,0,0,1,0
outlet_code_1451,741,354,11,31216,0,1,0,1,0,0
outlet_code_1452,900,370,14,35993,0,1,0,1,0,0
outlet_code_1453,1256,406,21,46674,0,1,0,1,0,0
outlet_code_1454,364,3254,45,156790,0,0,1,0,1,0
outlet_code_1455,1105,2011,34,115539,0,0,1,0,1,0
outlet_code_1456,1462,2724,47,151204,0,0,1,0,1,0
outlet_code_1457,1039,1877,32,108863,0,0,1,0,1,0
outlet_code_1458,1511,2822,48,156085,0,0,1,0,1,0
outlet_code_1459,3596,380,18,89908,1,0,0,1,0,0
outlet_code_1460,2508,325,13,62700,1,0,0,1,0,0
outlet_code_1461,2892,345,14,72298,1,0,0,1,0,0
outlet_code_1462,3788,389,19,94695,1,0,0,1,0,0
outlet_code_1463,211,103,11,52753,1,0,0,1,0,0
outlet_code_1464,225,106,11,56226,1,0,0,1,0,0
outlet_code_1465,316,129,16,78976,1,0,0,1,0,0
outlet_code_1466,1306,273,16,80318,1,0,0,1,0,0
outlet_code_1467,815,214,11,55729,1,0,0,1,0,0
outlet_code_1468,1042,241,13,67100,1,0,0,1,0,0
outlet_code_1469,1393,283,17,84654,1,0,0,1,0,0
outlet_code_1470,1394,283,17,84719,1,0,0,1,0,0
outlet_code_1471,774,209,11,53702,1,0,0,1,0,0
outlet_code_1472,1465,292,18,88261,1,0,0,1,0,0
outlet_code_1473,1150,254,15,72507,1,0,0,1,0,0
outlet_code_1474,1218,262,15,75886,1,0,0,1,0,0
outlet_code_1475,3086,3972,42,129290,0,0,1,0,1,0
outlet_code_1476,768,1336,22,81786,0,0,1,1,0,0
outlet_code_1477,1318,2437,42,136843,0,0,1,0,1,0
outlet_code_1478,865,1529,26,91470,0,0,1,0,1,0
outlet_code_1479,1195,2190,37,124490,0,0,1,0,1,0
outlet_code_1480,1215,2231,38,126532,0,0,1,0,1,0
outlet_code_1481,790,1379,23,83966,0,0,1,1,0,0
outlet_code_1482,1697,3193,55,174669,0,0,1,0,1,0
outlet_code_1483,782,1364,23,83211,0,0,1,1,0,0
outlet_code_1484,995,1790,30,104516,0,0,1,0,1,0
outlet_code_1485,1471,2743,47,152125,0,0,1,0,1,0
outlet_code_1486,772,1345,23,82245,0,0,1,1,0,0
outlet_code_1487,1112,2024,34,116186,0,0,1,0,1,0
outlet_code_1488,3728,386,19,93197,1,0,0,1,0,0
outlet_code_1489,3985,399,20,99615,1,0,0,1,0,0
outlet_code_1490,220,105,11,54914,1,0,0,1,0,0
outlet_code_1491,345,136,17,86327,1,0,0,1,0,0
outlet_code_1492,278,119,14,69460,1,0,0,1,0,0
outlet_code_1493,343,136,17,85638,1,0,0,1,0,0
outlet_code_1494,827,215,11,56327,1,0,0,1,0,0
outlet_code_1495,1698,320,20,99885,1,0,0,1,0,0
outlet_code_1496,1356,279,17,82786,1,0,0,1,0,0
outlet_code_1497,711,201,10,50555,1,0,0,1,0,0
outlet_code_1498,1239,265,15,76964,1,0,0,1,0,0
outlet_code_1499,293,393,17,43984,0,1,0,1,0,0
outlet_code_1500,1484,428,26,53514,0,1,0,0,1,0
outlet_code_1501,1118,392,18,42529,0,1,0,1,0,0
outlet_code_1502,891,369,14,35741,0,1,0,1,0,0
outlet_code_1503,2825,3450,37,116260,0,0,1,0,1,0
outlet_code_1504,299,2284,35,124482,0,0,1,0,1,0
outlet_code_1505,277,1959,32,113642,0,0,1,0,1,0
outlet_code_1506,250,1547,27,99895,0,0,1,0,1,0
outlet_code_1507,914,1628,27,96414,0,0,1,0,1,0
outlet_code_1508,736,1272,21,78588,0,0,1,1,0,0
outlet_code_1509,1322,2445,42,137241,0,0,1,0,1,0
outlet_code_1510,885,1570,26,93495,0,0,1,0,1,0
outlet_code_1511,1126,2052,35,117586,0,0,1,0,1,0
outlet_code_1512,1666,3131,54,171551,0,0,1,0,1,0
outlet_code_1513,1554,2909,50,160436,0,0,1,0,1,0
outlet_code_1514,3219,361,16,80470,1,0,0,1,0,0
outlet_code_1515,2766,338,14,69139,1,0,0,1,0,0
outlet_code_1516,3888,394,19,97211,1,0,0,1,0,0
outlet_code_1517,3754,388,19,93838,1,0,0,1,0,0
outlet_code_1518,2961,348,15,74016,1,0,0,1,0,0
outlet_code_1519,375,144,19,93862,1,0,0,1,0,0
outlet_code_1520,1512,297,18,90620,1,0,0,1,0,0
outlet_code_1521,883,222,12,59137,1,0,0,1,0,0
outlet_code_1522,1341,277,16,82072,1,0,0,1,0,0
outlet_code_1523,2673,517,18,40101,0,1,0,1,0,0
outlet_code_1524,1076,388,18,41275,0,1,0,1,0,0
outlet_code_1525,1556,436,27,55676,0,1,0,0,1,0
outlet_code_1526,3915,5631,58,170769,0,0,1,0,1,0
outlet_code_1527,3421,4642,48,146040,0,0,1,0,1,0
outlet_code_1528,2741,3282,35,112049,0,0,1,0,1,0
outlet_code_1529,217,1056,23,83537,0,0,1,1,0,0
outlet_code_1530,1491,2783,48,154140,0,0,1,0,1,0
outlet_code_1531,793,1387,23,84337,0,0,1,1,0,0
outlet_code_1532,1087,1973,34,113666,0,0,1,0,1,0
outlet_code_1533,3405,370,17,85113,1,0,0,1,0,0
outlet_code_1534,2520,326,13,63003,1,0,0,1,0,0
outlet_code_1535,213,103,11,53214,1,0,0,1,0,0
outlet_code_1536,1224,263,15,76199,1,0,0,1,0,0
outlet_code_1537,839,217,11,56974,1,0,0,1,0,0
outlet_code_1538,1548,302,18,92415,1,0,0,1,0,0
outlet_code_1539,262,362,15,39269,0,1,0,1,0,0
outlet_code_1540,324,424,19,48545,0,1,0,1,0,0
outlet_code_1541,1153,395,19,43590,0,1,0,1,0,0
outlet_code_1542,3733,5266,55,161638,0,0,1,0,1,0
outlet_code_1543,215,1030,22,82663,0,0,1,1,0,0
outlet_code_1544,283,2041,32,116370,0,0,1,0,1,0
outlet_code_1545,1410,2620,45,146004,0,0,1,0,1,0
outlet_code_1546,747,1295,22,79727,0,0,1,1,0,0
outlet_code_1547,1455,2710,46,150507,0,0,1,0,1,0
outlet_code_1548,960,1720,29,100989,0,0,1,0,1,0
outlet_code_1549,1564,2929,50,161448,0,0,1,0,1,0
outlet_code_1550,1190,2180,37,124021,0,0,1,0,1,0
outlet_code_1551,231,108,12,57803,1,0,0,1,0,0
outlet_code_1552,207,102,10,51870,1,0,0,1,0,0
outlet_code_1553,287,122,14,71650,1,0,0,1,0,0
outlet_code_1554,1143,253,14,72160,1,0,0,1,0,0
outlet_code_1555,1069,244,14,68473,1,0,0,1,0,0
outlet_code_1556,1035,240,13,66728,1,0,0,1,0,0
outlet_code_1557,1490,295,18,89520,1,0,0,1,0,0
outlet_code_1558,1090,247,14,69513,1,0,0,1,0,0
outlet_code_1559,1662,315,20,98106,1,0,0,1,0,0
outlet_code_1560,1517,298,18,90827,1,0,0,1,0,0
outlet_code_1561,365,465,22,54724,0,1,0,1,0,0
outlet_code_1562,1533,433,27,54989,0,1,0,0,1,0
outlet_code_1563,1420,422,24,51596,0,1,0,1,0,0
outlet_code_1564,1322,412,22,48671,0,1,0,1,0,0
outlet_code_1565,1022,382,16,39669,0,1,0,1,0,0
outlet_code_1566,1440,424,25,52197,0,1,0,0,1,0
outlet_code_1567,1518,432,26,54532,0,1,0,0,1,0
outlet_code_1568,1111,391,18,42333,0,1,0,1,0,0
outlet_code_1569,2120,2040,22,80989,0,0,1,1,0,0
outlet_code_1570,953,1707,29,100344,0,0,1,0,1,0
outlet_code_1571,1342,2483,42,139165,0,0,1,0,1,0
outlet_code_1572,880,1561,26,93025,0,0,1,0,1,0
outlet_code_1573,217,104,11,54234,1,0,0,1,0,0
outlet_code_1574,228,107,11,56976,1,0,0,1,0,0
outlet_code_1575,772,209,11,53577,1,0,0,1,0,0
outlet_code_1576,1320,274,16,80995,1,0,0,1,0,0
outlet_code_1577,1075,245,14,68753,1,0,0,1,0,0
outlet_code_1578,1003,236,13,65131,1,0,0,1,0,0
outlet_code_1579,306,406,18,45939,0,1,0,1,0,0
outlet_code_1580,366,466,22,54843,0,1,0,1,0,0
outlet_code_1581,1254,405,21,46624,0,1,0,1,0,0
outlet_code_1582,758,356,11,31727,0,1,0,1,0,0
outlet_code_1583,869,367,13,35076,0,1,0,1,0,0
outlet_code_1584,1366,417,23,49988,0,1,0,1,0,0
outlet_code_1585,3259,4317,45,137934,0,0,1,0,1,0
outlet_code_1586,2285,2370,26,89241,0,0,1,0,1,0
outlet_code_1587,3576,4952,52,153797,0,0,1,0,1,0
outlet_code_1588,3174,4147,43,133685,0,0,1,0,1,0
outlet_code_1589,3536,4872,51,151793,0,0,1,0,1,0
outlet_code_1590,213,989,22,81300,0,0,1,1,0,0
outlet_code_1591,212,974,22,80785,0,0,1,1,0,0
outlet_code_1592,1575,2950,51,162501,0,0,1,0,1,0
outlet_code_1593,1048,1897,32,109836,0,0,1,0,1,0
outlet_code_1594,1583,2967,51,163330,0,0,1,0,1,0
outlet_code_1595,893,1585,27,94262,0,0,1,0,1,0
outlet_code_1596,1664,3129,54,171435,0,0,1,0,1,0
outlet_code_1597,264,116,13,65946,1,0,0,1,0,0
outlet_code_1598,217,104,11,54261,1,0,0,1,0,0
outlet_code_1599,300,125,15,75089,1,0,0,1,0,0
outlet_code_1600,368,142,18,91879,1,0,0,1,0,0
outlet_code_1601,1000,236,13,64996,1,0,0,1,0,0
outlet_code_1602,1356,279,17,82780,1,0,0,1,0,0
outlet_code_1603,1342,277,16,82125,1,0,0,1,0,0
outlet_code_1604,733,204,10,51639,1,0,0,1,0,0
outlet_code_1605,271,371,15,40609,0,1,0,1,0,0
outlet_code_1606,1221,402,20,45627,0,1,0,1,0,0
outlet_code_1607,1037,384,17,40096,0,1,0,1,0,0
outlet_code_1608,955,375,15,37637,0,1,0,1,0,0
outlet_code_1609,795,360,12,32852,0,1,0,1,0,0
outlet_code_1610,1305,410,22,48141,0,1,0,1,0,0
outlet_code_1611,2621,3042,32,106038,0,0,1,0,1,0
outlet_code_1612,201,820,20,75677,0,0,1,1,0,0
outlet_code_1613,206,891,21,78026,0,0,1,1,0,0
outlet_code_1614,323,2641,38,136363,0,0,1,0,1,0
outlet_code_1615,268,1819,30,108967,0,0,1,0,1,0
outlet_code_1616,1133,2066,35,118312,0,0,1,0,1,0
outlet_code_1617,970,1739,29,101964,0,0,1,0,1,0
outlet_code_1618,916,1633,28,96630,0,0,1,0,1,0
outlet_code_1619,1107,2014,34,115718,0,0,1,0,1,0
outlet_code_1620,2136,307,11,53411,1,0,0,1,0,0
outlet_code_1621,243,111,12,60678,1,0,0,1,0,0
outlet_code_1622,367,142,18,91874,1,0,0,1,0,0
outlet_code_1623,384,146,19,96106,1,0,0,1,0,0
outlet_code_1624,295,124,15,73734,1,0,0,1,0,0
outlet_code_1625,1284,270,16,79206,1,0,0,1,0,0
outlet_code_1626,840,217,11,57001,1,0,0,1,0,0
outlet_code_1627,1171,257,15,73558,1,0,0,1,0,0
outlet_code_1628,974,233,13,63695,1,0,0,1,0,0
outlet_code_1629,734,204,10,51689,1,0,0,1,0,0
outlet_code_1630,1535,300,18,91768,1,0,0,1,0,0
outlet_code_1631,1031,240,13,66551,1,0,0,1,0,0
outlet_code_1632,389,489,24,58341,0,1,0,1,0,0
outlet_code_1633,1125,393,19,42754,0,1,0,1,0,0
outlet_code_1634,1634,443,29,58027,0,1,0,0,1,0
outlet_code_1635,1561,436,27,55835,0,1,0,0,1,0
outlet_code_1636,2776,3353,36,113817,0,0,1,0,1,0
outlet_code_1637,2302,2404,26,90100,0,0,1,0,1,0
outlet_code_1638,357,3160,44,153665,0,0,1,0,1,0
outlet_code_1639,1576,2952,51,162604,0,0,1,0,1,0
outlet_code_1640,1548,2897,50,159846,0,0,1,0,1,0
outlet_code_1641,1658,3115,54,170762,0,0,1,0,1,0
outlet_code_1642,1380,2560,44,142988,0,0,1,0,1,0
outlet_code_1643,899,1599,27,94933,0,0,1,0,1,0
outlet_code_1644,2622,331,13,65554,1,0,0,1,0,0
outlet_code_1645,318,129,16,79456,1,0,0,1,0,0
outlet_code_1646,380,145,19,94922,1,0,0,1,0,0
outlet_code_1647,318,129,16,79426,1,0,0,1,0,0
outlet_code_1648,248,112,12,61888,1,0,0,1,0,0
outlet_code_1649,1159,255,15,72959,1,0,0,1,0,0
outlet_code_1650,949,230,12,62471,1,0,0,1,0,0
outlet_code_1651,1457,291,18,87856,1,0,0,1,0,0
outlet_code_1652,1698,320,20,99897,1,0,0,1,0,0
outlet_code_1653,1101,248,14,70035,1,0,0,1,0,0
outlet_code_1654,1104,248,14,70192,1,0,0,1,0,0
outlet_code_1655,1327,275,16,81329,1,0,0,1,0,0
outlet_code_1656,215,315,11,32222,0,1,0,1,0,0
outlet_code_1657,770,357,11,32099,0,1,0,1,0,0
outlet_code_1658,1334,413,23,49025,0,1,0,1,0,0
outlet_code_1659,2822,3445,36,116123,0,0,1,0,1,0
outlet_code_1660,365,3272,45,157403,0,0,1,0,1,0
outlet_code_1661,902,1603,27,95173,0,0,1,0,1,0
outlet_code_1662,749,1298,22,79907,0,0,1,1,0,0
outlet_code_1663,1403,2606,45,145325,0,0,1,0,1,0
outlet_code_1664,1177,2154,37,122678,0,0,1,0,1,0
outlet_code_1665,914,1628,27,96417,0,0,1,0,1,0
outlet_code_1666,2111,306,11,52785,1,0,0,1,0,0
outlet_code_1667,357,139,18,89158,1,0,0,1,0,0
outlet_code_1668,1476,293,18,88818,1,0,0,1,0,0
outlet_code_1669,1525,299,18,91230,1,0,0,1,0,0
outlet_code_1670,809,213,11,55436,1,0,0,1,0,0
outlet_code_1671,1046,242,13,67313,1,0,0,1,0,0
outlet_code_1672,820,214,11,56023,1,0,0,1,0,0
outlet_code_1673,796,211,11,54784,1,0,0,1,0,0
outlet_code_1674,1265,268,16,78227,1,0,0,1,0,0
outlet_code_1675,1361,279,17,83027,1,0,0,1,0,0
outlet_code_1676,1092,247,14,69596,1,0,0,1,0,0
outlet_code_1677,1379,281,17,83945,1,0,0,1,0,0
outlet_code_1678,1568,304,19,93413,1,0,0,1,0,0
outlet_code_1679,1332,276,16,81611,1,0,0,1,0,0
outlet_code_1680,724,203,10,51204,1,0,0,1,0,0
outlet_code_1681,270,370,15,40510,0,1,0,1,0,0
outlet_code_1682,1352,415,23,49563,0,1,0,1,0,0
outlet_code_1683,1244,404,21,46314,0,1,0,1,0,0
outlet_code_1684,2118,2035,22,80887,0,0,1,1,0,0
outlet_code_1685,342,2924,41,145803,0,0,1,0,1,0
outlet_code_1686,948,1695,29,99768,0,0,1,0,1,0
outlet_code_1687,1675,3150,54,172501,0,0,1,0,1,0
outlet_code_1688,1140,2081,35,119038,0,0,1,0,1,0
outlet_code_1689,1137,2075,35,118735,0,0,1,0,1,0
outlet_code_1690,751,1302,22,80119,0,0,1,1,0,0
outlet_code_1691,2348,317,12,58702,1,0,0,1,0,0
outlet_code_1692,331,133,17,82823,1,0,0,1,0,0
outlet_code_1693,275,119,14,68870,1,0,0,1,0,0
outlet_code_1694,220,105,11,55108,1,0,0,1,0,0
outlet_code_1695,826,215,11,56293,1,0,0,1,0,0
outlet_code_1696,1067,244,14,68374,1,0,0,1,0,0
outlet_code_1697,1622,311,19,96114,1,0,0,1,0,0
outlet_code_1698,1331,276,16,81557,1,0,0,1,0,0
outlet_code_1699,1645,313,19,97260,1,0,0,1,0,0
outlet_code_1700,243,343,13,36508,0,1,0,1,0,0
outlet_code_1701,1695,449,30,59835,0,1,0,0,1,0
outlet_code_1702,867,367,13,35007,0,1,0,1,0,0
outlet_code_1703,3930,5660,59,171489,0,0,1,0,1,0
outlet_code_1704,215,1018,22,82274,0,0,1,1,0,0
outlet_code_1705,1160,2119,36,120975,0,0,1,0,1,0
outlet_code_1706,843,1487,25,89335,0,0,1,0,1,0
outlet_code_1707,1072,1945,33,112237,0,0,1,0,1,0
outlet_code_1708,1538,2876,49,158821,0,0,1,0,1,0
outlet_code_1709,1478,2756,47,152782,0,0,1,0,1,0
outlet_code_1710,1124,2048,35,117408,0,0,1,0,1,0
outlet_code_1711,3483,374,17,87064,1,0,0,1,0,0
outlet_code_1712,2064,303,10,51608,1,0,0,1,0,0
outlet_code_1713,400,150,20,99958,1,0,0,1,0,0
outlet_code_1714,875,221,12,58740,1,0,0,1,0,0
outlet_code_1715,1037,240,13,66830,1,0,0,1,0,0
outlet_code_1716,1306,273,16,80313,1,0,0,1,0,0
outlet_code_1717,1500,296,18,89982,1,0,0,1,0,0
outlet_code_1718,1047,242,13,67353,1,0,0,1,0,0
outlet_code_1719,1022,239,13,66109,1,0,0,1,0,0
outlet_code_1720,1197,260,15,74862,1,0,0,1,0,0
outlet_code_1721,2907,541,21,43610,0,1,0,1,0,0
outlet_code_1722,1147,395,19,43414,0,1,0,1,0,0
outlet_code_1723,1013,381,16,39400,0,1,0,1,0,0
outlet_code_1724,1301,410,22,48041,0,1,0,1,0,0
outlet_code_1725,1125,393,19,42758,0,1,0,1,0,0
outlet_code_1726,1449,425,25,52472,0,1,0,0,1,0
outlet_code_1727,3705,5211,54,160268,0,0,1,0,1,0
outlet_code_1728,3987,5774,60,174342,0,0,1,0,0,1
outlet_code_1729,319,2592,38,134745,0,0,1,0,1,0
outlet_code_1730,398,3772,50,174070,0,0,1,0,1,0
outlet_code_1731,322,2635,38,136151,0,0,1,0,1,0
outlet_code_1732,880,1561,26,93031,0,0,1,0,1,0
outlet_code_1733,972,1745,30,102234,0,0,1,0,1,0
outlet_code_1734,1174,2148,37,122416,0,0,1,0,1,0
outlet_code_1735,1399,2599,44,144944,0,0,1,0,1,0
outlet_code_1736,1175,2150,37,122479,0,0,1,0,1,0
outlet_code_1737,1254,2308,39,130422,0,0,1,0,1,0
outlet_code_1738,2113,306,11,52814,1,0,0,1,0,0
outlet_code_1739,266,117,13,66560,1,0,0,1,0,0
outlet_code_1740,281,120,14,70188,1,0,0,1,0,0
outlet_code_1741,293,123,15,73338,1,0,0,1,0,0
outlet_code_1742,1452,290,18,87613,1,0,0,1,0,0
outlet_code_1743,3426,593,28,51391,0,1,0,0,1,0
outlet_code_1744,256,356,14,38374,0,1,0,1,0,0
outlet_code_1745,1640,444,29,58215,0,1,0,0,1,0
outlet_code_1746,3823,5447,56,166174,0,0,1,0,1,0
outlet_code_1747,2847,3495,37,117365,0,0,1,0,1,0
outlet_code_1748,1693,3186,55,174287,0,0,1,0,1,0
outlet_code_1749,879,1558,26,92877,0,0,1,0,1,0
outlet_code_1750,946,1691,29,99567,0,0,1,0,1,0
outlet_code_1751,1284,2367,40,133361,0,0,1,0,1,0
outlet_code_1752,329,132,16,82303,1,0,0,1,0,0
outlet_code_1753,215,104,11,53729,1,0,0,1,0,0
outlet_code_1754,1627,311,19,96343,1,0,0,1,0,0
outlet_code_1755,1416,286,17,85814,1,0,0,1,0,0
outlet_code_1756,1129,252,14,71464,1,0,0,1,0,0
outlet_code_1757,1035,240,13,66738,1,0,0,1,0,0
outlet_code_1758,912,225,12,60605,1,0,0,1,0,0
outlet_code_1759,1666,316,20,98286,1,0,0,1,0,0
outlet_code_1760,2276,478,13,34136,0,1,0,1,0,0
outlet_code_1761,364,464,22,54667,0,1,0,1,0,0
outlet_code_1762,262,362,15,39285,0,1,0,1,0,0
outlet_code_1763,1496,430,26,53874,0,1,0,0,1,0
outlet_code_1764,2016,1833,20,75823,0,0,1,1,0,0
outlet_code_1765,3802,5405,56,165113,0,0,1,0,1,0
outlet_code_1766,399,3787,50,174563,0,0,1,0,1,0
outlet_code_1767,809,1417,24,85867,0,0,1,1,0,0
outlet_code_1768,1525,2850,49,157516,0,0,1,0,1,0
outlet_code_1769,1581,2963,51,163136,0,0,1,0,1,0
outlet_code_1770,2048,302,10,51193,1,0,0,1,0,0
outlet_code_1771,3002,350,15,75047,1,0,0,1,0,0
outlet_code_1772,254,113,13,63455,1,0,0,1,0,0
outlet_code_1773,212,103,11,53055,1,0,0,1,0,0
outlet_code_1774,203,101,10,50779,1,0,0,1,0,0
outlet_code_1775,1087,246,14,69327,1,0,0,1,0,0
outlet_code_1776,1461,291,18,88052,1,0,0,1,0,0
outlet_code_1777,1048,242,13,67406,1,0,0,1,0,0
outlet_code_1778,1351,278,17,82550,1,0,0,1,0,0
outlet_code_1779,1694,319,20,99692,1,0,0,1,0,0
outlet_code_1780,1258,267,16,77918,1,0,0,1,0,0
outlet_code_1781,1344,277,16,82195,1,0,0,1,0,0
outlet_code_1782,1129,393,19,42876,0,1,0,1,0,0
outlet_code_1783,1535,434,27,55062,0,1,0,0,1,0
outlet_code_1784,1604,3008,52,165418,0,0,1,0,1,0
outlet_code_1785,1427,2653,45,147674,0,0,1,0,1,0
outlet_code_1786,1065,1930,33,111498,0,0,1,0,1,0
outlet_code_1787,1391,2581,44,144055,0,0,1,0,1,0
outlet_code_1788,705,1211,20,75535,0,0,1,1,0,0
outlet_code_1789,3330,366,17,83244,1,0,0,1,0,0
outlet_code_1790,3367,368,17,84163,1,0,0,1,0,0
outlet_code_1791,271,118,14,67869,1,0,0,1,0,0
outlet_code_1792,1556,303,19,92809,1,0,0,1,0,0
outlet_code_1793,812,213,11,55623,1,0,0,1,0,0
outlet_code_1794,951,230,13,62548,1,0,0,1,0,0
outlet_code_1795,1502,296,18,90108,1,0,0,1,0,0
outlet_code_1796,729,203,10,51448,1,0,0,1,0,0
outlet_code_1797,1535,434,27,55060,0,1,0,0,1,0
outlet_code_1798,393,3693,49,171422,0,0,1,0,1,0
outlet_code_1799,265,1778,30,107615,0,0,1,0,1,0
outlet_code_1800,1013,1825,31,106266,0,0,1,0,1,0
outlet_code_1801,838,1476,25,88822,0,0,1,0,1,0
outlet_code_1802,1250,2300,39,129983,0,0,1,0,1,0
outlet_code_1803,3309,365,17,82726,1,0,0,1,0,0
outlet_code_1804,291,123,15,72770,1,0,0,1,0,0
outlet_code_1805,201,100,10,50311,1,0,0,1,0,0
outlet_code_1806,333,133,17,83179,1,0,0,1,0,0
outlet_code_1807,1267,268,16,78336,1,0,0,1,0,0
outlet_code_1808,890,223,12,59485,1,0,0,1,0,0
outlet_code_1809,939,229,12,61945,1,0,0,1,0,0
outlet_code_1810,1319,274,16,80942,1,0,0,1,0,0
outlet_code_1811,1333,276,16,81663,1,0,0,1,0,0
outlet_code_1812,322,422,19,48310,0,1,0,1,0,0
outlet_code_1813,1348,415,23,49438,0,1,0,1,0,0
outlet_code_1814,970,377,15,38085,0,1,0,1,0,0
outlet_code_1815,1660,446,29,58814,0,1,0,0,1,0
outlet_code_1816,849,365,13,34462,0,1,0,1,0,0
outlet_code_1817,2622,3044,32,106110,0,0,1,0,1,0
outlet_code_1818,3647,5094,53,157345,0,0,1,0,1,0
outlet_code_1819,2949,3699,39,122464,0,0,1,0,1,0
outlet_code_1820,218,1072,23,84078,0,0,1,1,0,0
outlet_code_1821,244,1456,27,96857,0,0,1,0,1,0
outlet_code_1822,307,2408,36,128591,0,0,1,0,1,0
outlet_code_1823,316,2536,37,132863,0,0,1,0,1,0
outlet_code_1824,289,2141,33,119714,0,0,1,0,1,0
outlet_code_1825,1589,2978,51,163911,0,0,1,0,1,0
outlet_code_1826,1439,2677,46,148868,0,0,1,0,1,0
outlet_code_1827,702,1205,20,75234,0,0,1,1,0,0
outlet_code_1828,3102,355,16,77543,1,0,0,1,0,0
outlet_code_1829,256,114,13,63958,1,0,0,1,0,0
outlet_code_1830,318,129,16,79383,1,0,0,1,0,0
outlet_code_1831,333,133,17,83160,1,0,0,1,0,0
outlet_code_1832,789,211,11,54433,1,0,0,1,0,0
outlet_code_1833,1667,316,20,98328,1,0,0,1,0,0
outlet_code_1834,1519,298,18,90947,1,0,0,1,0,0
outlet_code_1835,1129,393,19,42867,0,1,0,1,0,0
outlet_code_1836,1583,438,28,56495,0,1,0,0,1,0
outlet_code_1837,900,370,14,35993,0,1,0,1,0,0
outlet_code_1838,1484,428,26,53514,0,1,0,0,1,0
outlet_code_1839,3612,5025,52,155615,0,0,1,0,1,0
outlet_code_1840,317,2556,38,133539,0,0,1,0,1,0
outlet_code_1841,208,919,21,78951,0,0,1,1,0,0
outlet_code_1842,1029,1857,32,107860,0,0,1,0,1,0
outlet_code_1843,1610,3020,52,165982,0,0,1,0,1,0
outlet_code_1844,822,1444,24,87200,0,0,1,1,0,0
outlet_code_1845,1613,3027,52,166333,0,0,1,0,1,0
outlet_code_1846,1121,2041,35,117068,0,0,1,0,1,0
outlet_code_1847,1464,2727,47,151374,0,0,1,0,1,0
outlet_code_1848,3403,370,17,85077,1,0,0,1,0,0
outlet_code_1849,311,128,16,77782,1,0,0,1,0,0
outlet_code_1850,1201,260,15,75034,1,0,0,1,0,0
outlet_code_1851,1104,249,14,70221,1,0,0,1,0,0
outlet_code_1852,1244,404,21,46310,0,1,0,1,0,0
outlet_code_1853,786,359,12,32570,0,1,0,1,0,0
outlet_code_1854,399,3789,50,174639,0,0,1,0,1,0
outlet_code_1855,376,3444,46,163147,0,0,1,0,1,0
outlet_code_1856,1064,1927,33,111358,0,0,1,0,1,0
outlet_code_1857,1471,2742,47,152109,0,0,1,0,1,0
outlet_code_1858,1200,2200,38,125019,0,0,1,0,1,0
outlet_code_1859,3224,361,16,80600,1,0,0,1,0,0
outlet_code_1860,2608,330,13,65192,1,0,0,1,0,0
outlet_code_1861,336,134,17,84097,1,0,0,1,0,0
outlet_code_1862,723,203,10,51133,1,0,0,1,0,0
outlet_code_1863,1086,246,14,69315,1,0,0,1,0,0
outlet_code_1864,1445,289,17,87259,1,0,0,1,0,0
outlet_code_1865,3431,593,28,51472,0,1,0,0,1,0
outlet_code_1866,1263,406,21,46901,0,1,0,1,0,0
outlet_code_1867,1262,406,21,46874,0,1,0,1,0,0
outlet_code_1868,3059,3917,41,127929,0,0,1,0,1,0
outlet_code_1869,1181,2162,37,123098,0,0,1,0,1,0
outlet_code_1870,927,1654,28,97715,0,0,1,0,1,0
outlet_code_1871,1163,2126,36,121276,0,0,1,0,1,0
outlet_code_1872,991,1782,30,104111,0,0,1,0,1,0
outlet_code_1873,1404,2607,45,145353,0,0,1,0,1,0
outlet_code_1874,844,1488,25,89406,0,0,1,0,1,0
outlet_code_1875,1010,1820,31,106018,0,0,1,0,1,0
outlet_code_1876,3033,352,15,75824,1,0,0,1,0,0
